category_list,funding_total_usd,status,country_code,category_funding,category_funding_key,countryKey,statusKey
Biotechnology,"$71,724,981 ",ipo,SWE,medium,2,15,4
Biotechnology,"$51,145,048 ",operating,GBR,medium,2,2,1
Biotechnology,"$36,847,402 ",operating,GBR,medium,2,2,1
Biotechnology,"$89,000,000 ",operating,GBR,medium,2,2,1
Biotechnology,"$36,713,046 ",ipo,CAN,medium,2,3,4
Biotechnology,"$45,700,000 ",closed,FRA,medium,2,5,3
Biotechnology,"$64,330,000 ",operating,ITA,medium,2,17,1
Biotechnology,"$41,300,000 ",operating,CHE,medium,2,4,1
Biotechnology,"$43,747,800 ",acquired,DEU,medium,2,18,2
Biotechnology,"$53,000,000 ",operating,ISR,medium,2,6,1
Biotechnology,"$31,150,000 ",operating,CAN,medium,2,3,1
Biotechnology,"$85,919,109 ",ipo,FRA,medium,2,5,4
Biotechnology,"$54,200,000 ",acquired,GBR,medium,2,2,2
Biotechnology,"$27,500,000 ",operating,CHE,medium,2,4,1
Biotechnology,"$40,759,840 ",operating,DEU,medium,2,18,1
Biotechnology,"$41,741,756 ",operating,GBR,medium,2,2,1
Biotechnology,"$25,501,830 ",operating,FRA,medium,2,5,1
Biotechnology,"$49,793,964 ",operating,ISR,medium,2,6,1
Biotechnology,"$46,462,082 ",operating,CHN,medium,2,9,1
Biotechnology,"$91,597,000 ",operating,DEU,medium,2,18,1
Biotechnology,"$71,259,078 ",acquired,CAN,medium,2,3,2
Biotechnology,"$67,751,091 ",closed,CAN,medium,2,3,3
Biotechnology,"$72,770,000 ",operating,CHE,medium,2,4,1
Biotechnology,"$77,673,600 ",operating,FRA,medium,2,5,1
Biotechnology,"$41,370,920 ",operating,FRA,medium,2,5,1
Biotechnology,"$30,161,601 ",operating,GBR,medium,2,2,1
Biotechnology,"$31,650,333 ",acquired,CHE,medium,2,4,2
Biotechnology,"$29,167,989 ",operating,JPN,medium,2,10,1
Biotechnology,"$26,500,000 ",acquired,GBR,medium,2,2,2
Biotechnology,"$81,700,000.00 ",operating,CAN,medium,2,3,1
Biotechnology,"$35,305,200 ",operating,AUT,medium,2,38,1
Biotechnology,"$27,450,440 ",operating,FRA,medium,2,5,1
Biotechnology,"$84,403,716 ",operating,FRA,medium,2,5,1
Biotechnology,"$31,319,064 ",operating,SWE,medium,2,15,1
Biotechnology,"$28,155,227 ",closed,CAN,medium,2,3,3
Biotechnology,"$25,021,504 ",operating,CHE,medium,2,4,1
Biotechnology,"$72,000,000 ",acquired,AUT,medium,2,38,2
Biotechnology,"$32,000,000 ",operating,CAN,medium,2,3,1
Biotechnology,"$95,217,403 ",operating,DEU,medium,2,18,1
Biotechnology,"$80,600,000.00 ",operating,CHN,medium,2,9,1
Biotechnology,"$83,000,000 ",operating,ISR,medium,2,6,1
Biotechnology,"$46,207,305.00 ",operating,GBR,medium,2,2,1
Biotechnology,"$32,999,146 ",operating,NLD,medium,2,14,1
Biotechnology,"$30,000,000 ",operating,IND,medium,2,11,1
Biotechnology,"$30,105,775 ",operating,CHE,medium,2,4,1
Biotechnology,"$55,000,000 ",operating,ISR,medium,2,6,1
Biotechnology,"$28,250,000 ",closed,CAN,medium,2,3,3
Biotechnology,"$37,082,152 ",operating,CAN,medium,2,3,1
Biotechnology,"$45,626,066 ",ipo,ISR,medium,2,6,4
Biotechnology,"$60,625,730 ",acquired,CAN,medium,2,3,2
Biotechnology,"$30,000,000 ",operating,CAN,medium,2,3,1
Biotechnology,"$25,849,355 ",acquired,ESP,medium,2,23,2
Biotechnology,"$43,200,045 ",operating,GBR,medium,2,2,1
Biotechnology,"$59,760,000 ",ipo,CHE,medium,2,4,4
Biotechnology,"$26,212,042 ",operating,FRA,medium,2,5,1
Biotechnology,"$36,125,000 ",closed,CAN,medium,2,3,3
Biotechnology,"$57,417,398 ",operating,CAN,medium,2,3,1
Biotechnology,"$40,000,000 ",operating,AUS,medium,2,7,1
Biotechnology,"$28,958,656 ",operating,GBR,medium,2,2,1
Biotechnology,"$67,529,448.00 ",operating,GBR,medium,2,2,1
Biotechnology,"$28,880,900 ",operating,DNK,medium,2,19,1
Biotechnology,"$92,936,960 ",operating,CHE,medium,2,4,1
Biotechnology,"$54,387,500 ",ipo,ISR,medium,2,6,4
Biotechnology,"$44,000,000 ",operating,DNK,medium,2,19,1
Biotechnology,"$26,700,000 ",operating,GBR,medium,2,2,1
Biotechnology,"$36,611,963 ",acquired,GBR,medium,2,2,2
Biotechnology,"$53,324,213 ",operating,SWE,medium,2,15,1
Biotechnology,"$26,500,000 ",operating,GBR,medium,2,2,1
Biotechnology,"$32,700,000 ",operating,IND,medium,2,11,1
Biotechnology,"$29,307,140 ",operating,GBR,medium,2,2,1
Biotechnology,"$32,465,549.91 ",operating,GBR,medium,2,2,1
Biotechnology,"$33,800,000 ",operating,FRA,medium,2,5,1
Biotechnology,"$73,422,000 ",ipo,DEU,medium,2,18,4
Biotechnology,"$33,000,000 ",acquired,NLD,medium,2,14,2
Biotechnology,"$26,399,991.00 ",acquired,ISR,medium,2,6,2
Biotechnology,"$70,219,776 ",operating,BEL,medium,2,12,1
Biotechnology,"$80,231,452 ",ipo,CAN,medium,2,3,4
Biotechnology,"$45,049,261 ",acquired,GBR,medium,2,2,2
Biotechnology,"$67,000,000 ",operating,AUS,medium,2,7,1
Biotechnology,"$96,500,000 ",operating,GBR,medium,2,2,1
Biotechnology,"$70,200,000 ",ipo,ISR,medium,2,6,4
Biotechnology,"$60,741,995 ",ipo,CAN,medium,2,3,4
Biotechnology,"$93,000,000 ",ipo,GBR,medium,2,2,4
Biotechnology,"$42,000,735 ",acquired,DNK,medium,2,19,2
Biotechnology,"$44,566,724 ",ipo,CHE,medium,2,4,4
Biotechnology,"$65,065,215 ",operating,JPN,medium,2,10,1
Biotechnology,"$64,000,000 ",acquired,GBR,medium,2,2,2
Biotechnology,"$31,784,070 ",operating,ESP,medium,2,23,1
Biotechnology,"$33,000,000 ",closed,CAN,medium,2,3,3
Biotechnology,"$76,000,000 ",operating,ISR,medium,2,6,1
Biotechnology,"$62,875,906 ",acquired,DEU,medium,2,18,2
Biotechnology,"$48,000,000 ",operating,IND,medium,2,11,1
Biotechnology,"$25,800,000 ",operating,CHE,medium,2,4,1
Biotechnology,"$91,500,000 ",acquired,CHE,medium,2,4,2
Biotechnology,"$71,390,000 ",acquired,GBR,medium,2,2,2
Biotechnology,"$75,000,000 ",operating,TWN,medium,2,53,1
Biotechnology,"$35,000,000 ",operating,FRA,medium,2,5,1
Biotechnology,"$30,449,358 ",operating,FRA,medium,2,5,1
Biotechnology,"$56,000,000 ",operating,CAN,medium,2,3,1
Biotechnology,"$30,000,000 ",operating,CHN,medium,2,9,1
Biotechnology,"$68,285,882 ",ipo,BEL,medium,2,12,4
Biotechnology,"$29,580,831 ",operating,NLD,medium,2,14,1
Biotechnology,"$41,800,000 ",ipo,CAN,medium,2,3,4
Biotechnology,"$31,998,025 ",acquired,CAN,medium,2,3,2
Biotechnology,"$95,500,000 ",operating,IND,medium,2,11,1
Biotechnology,"$70,183,280 ",operating,FRA,medium,2,5,1
Biotechnology,"$26,502,948.00 ",operating,CAN,medium,2,3,1
Biotechnology,"$51,721,320 ",operating,FRA,medium,2,5,1
Biotechnology,"$40,000,000 ",operating,AUS,medium,2,7,1
Biotechnology,"$27,000,000 ",closed,AUS,medium,2,7,3
Biotechnology,"$30,530,000 ",operating,CHE,medium,2,4,1
Biotechnology,"$27,070,000 ",ipo,DEU,medium,2,18,4
Biotechnology,"$40,000,000.00 ",operating,SWE,medium,2,15,1
Biotechnology,"$93,470,000 ",acquired,CHN,medium,2,9,2
Biotechnology,"$41,000,000 ",operating,CHE,medium,2,4,1
Biotechnology,"$64,674,400 ",operating,CAN,medium,2,3,1
Biotechnology,"$186,036,236 ",ipo,BEL,high,3,12,4
Biotechnology,"$107,500,000 ",ipo,GBR,high,3,2,4
Biotechnology,"$120,000,000 ",operating,CHE,high,3,4,1
Biotechnology,"$108,377,224 ",ipo,DEU,high,3,18,4
Biotechnology,"$122,000,000 ",operating,NLD,high,3,14,1
Biotechnology,"$171,600,000 ",operating,CHN,high,3,9,1
Biotechnology,"$151,808,176 ",ipo,TUR,high,3,37,4
Biotechnology,"$118,001,649 ",operating,GBR,high,3,2,1
Biotechnology,"$115,425,741.13 ",closed,ESP,high,3,23,3
Biotechnology,"$176,000,000 ",ipo,ISR,high,3,6,4
Biotechnology,"$144,630,999 ",operating,GBR,high,3,2,1
Biotechnology,"$328,007,000 ",operating,DEU,high,3,18,1
Biotechnology,"$309,700,000.00 ",ipo,FRA,high,3,5,4
Biotechnology,"$157,000,000 ",operating,DNK,high,3,19,1
Biotechnology,"$118,248,563 ",operating,GBR,high,3,2,1
Biotechnology,"$134,407,592 ",ipo,FRA,high,3,5,4
Biotechnology,"$125,000,000 ",operating,CHN,high,3,9,1
Biotechnology,"$180,000,000 ",ipo,CAN,high,3,3,4
Biotechnology,"$120,400,000 ",operating,GBR,high,3,2,1
Biotechnology,"$149,330,143 ",operating,NLD,high,3,14,1
Biotechnology,"$191,229,400 ",acquired,BEL,high,3,12,2
Biotechnology,"$120,000,000 ",ipo,AUT,high,3,38,4
Biotechnology,"$124,592,500 ",ipo,JPN,high,3,10,4
Biotechnology,"$149,000,000 ",operating,FRA,high,3,5,1
Biotechnology,"$210,996,580 ",operating,CHE,high,3,4,1
Biotechnology,"$113,500,000 ",operating,NOR,high,3,25,1
Biotechnology,"$238,174,040 ",operating,TWN,high,3,53,1
Biotechnology,"$210,384,730 ",ipo,SWE,high,3,15,4
Biotechnology,"$162,784,127 ",operating,GBR,high,3,2,1
Biotechnology,"$495,314,229 ",operating,DNK,high,3,19,1
Biotechnology,"$100,787,628 ",operating,BEL,high,3,12,1
Biotechnology,"$600,397,225 ",ipo,GBR,high,3,2,4
Games|Software|Video Games,"$200,000,000 ",closed,RUS,high,3,20,3
Finance,"$105,900,000 ",closed,CAN,high,3,3,3
Mobile|Telecommunications,"$153,721,622.00 ",ipo,AUS,high,3,7,4
Semiconductors,"$149,938,635 ",ipo,AUT,high,3,38,4
Consumer Goods|Cooking|Food Processing,"$442,182,454 ",ipo,CHE,high,3,4,4
Advertising|Classifieds,"$1,342,000,000 ",acquired,RUS,high,3,20,2
Biotechnology|Health Diagnostics,"$321,184,551 ",ipo,CHE,high,3,4,4
Hardware + Software|Mobile|RIM|Wireless,"$1,000,000,000 ",ipo,CAN,high,3,3,4
Clean Technology,"$200,000,000 ",acquired,BRA,high,3,8,2
Analytics|Enterprise Software|Technology|Video,"$198,007,658 ",ipo,JPN,high,3,10,4
Computers|Data Centers|Networking|Storage|Web Hosting,"$300,000,000 ",ipo,CHE,high,3,4,4
Advertising|Local Search|Search,"$110,000,000 ",acquired,CAN,high,3,3,2
Finance|FinTech|Payments|Software,"$127,620,230 ",acquired,BEL,high,3,12,2
News,"$390,000,000 ",ipo,CAN,high,3,3,4
Biotechnology|Health Care,"$443,000,000 ",acquired,NLD,high,3,14,2
Finance,"$125,000,000 ",closed,CAN,high,3,3,3
Finance,"$220,800,000 ",ipo,BMU,high,3,94,4
Biotechnology|Health Care|Medical|Pharmaceuticals,"$158,261,599 ",acquired,CAN,high,3,3,2
Public Transportation,"$240,000,000 ",closed,CAN,high,3,3,3
Internet|Payments,"$113,000,000 ",acquired,IND,high,3,11,2
Biotechnology|Health and Wellness|Medical Devices|Technology,"$106,185,472.00 ",ipo,DEU,high,3,18,4
Games|Mobile|Mobile Games|Mobile Social|Social Network Media,"$152,197,921 ",ipo,JPN,high,3,10,4
Clean Technology,"$241,983,286 ",ipo,IND,high,3,11,4
Clean Technology,"$265,000,000 ",acquired,CHE,high,3,4,2
Software|Technology,"$102,400,000 ",ipo,RUS,high,3,20,4
Finance,"$400,000,000.00 ",ipo,AUS,high,3,7,4
Consumers|E-Commerce|Finance,"$200,000,000 ",ipo,CAN,high,3,3,4
Biotechnology|Health Diagnostics,"$126,000,000 ",ipo,DEU,high,3,18,4
E-Commerce,"$158,750,000 ",acquired,IND,high,3,11,2
Embedded Hardware and Software|Hardware + Software,"$159,968,498 ",acquired,ISR,high,3,6,2
Hardware|Semiconductors,"$150,000,000 ",acquired,CHE,high,3,4,2
Digital Media|Search,"$154,053,900.00 ",closed,FRA,high,3,5,3
Internet|Software,"$1,119,500,000 ",ipo,DEU,high,3,18,4
Banking|Finance,"$5,800,000,000 ",ipo,RUS,high,3,20,4
Energy|Oil|Oil & Gas,"$500,000,000 ",closed,NZL,high,3,13,3
Analytics|Apps|Big Data|Developer Tools|E-Commerce|Enterprise Software|Mobile|Online Shopping|Retail|SaaS|Software|Web Development,"$122,000,000 ",ipo,CAN,high,3,3,4
Games,"$143,025,351 ",acquired,FIN,high,3,24,2
Biotechnology|Health Care,"$139,847,578 ",ipo,FRA,high,3,5,4
Networking|Public Relations|Telecommunications,"$743,000,000 ",ipo,ESP,high,3,23,4
Information Technology|Services|Software|Technology,"$103,000,008 ",ipo,ESP,high,3,23,4
Clean Technology,"$183,000,000 ",closed,AUS,high,3,7,3
Business Services|Consulting|Engineering Firms|Environmental Innovation|Professional Services,"$486,000,000 ",acquired,CAN,high,3,3,2
Accounting|Banking|Billing|Business Services|Collaboration|CRM|Finance|Personal Finance|SaaS|Software,"$374,995,300 ",ipo,NZL,high,3,13,4
Coupons|Online Shopping|Payments|Retail Technology,"$50,958,897 ",acquired,IRL,medium,2,22,2
Mobile,"$100,000,000 ",acquired,IND,medium,2,11,2
Biotechnology|Clinical Trials|Pharmaceuticals,"$30,204,759 ",acquired,BEL,medium,2,12,2
Manufacturing|Retail,"$45,400,000 ",closed,BRA,medium,2,8,3
Mobile,"$29,758,289 ",acquired,CAN,medium,2,3,2
Advertising|Media|Technology,"$31,634,312 ",ipo,AUS,medium,2,7,4
Biotechnology|Health Diagnostics,"$52,750,600 ",ipo,FRA,medium,2,5,4
Technology,"$60,764,825 ",ipo,JPN,medium,2,10,4
Clean Technology,"$81,672,000 ",closed,DEU,medium,2,18,3
Analytics|Cloud Computing|Cloud Data Services,"$44,074,955 ",acquired,BEL,medium,2,12,2
Biotechnology|Health Care,"$74,119,365 ",ipo,CAN,medium,2,3,4
Business Analytics|Contact Management|Information Technology|Mobile|Services|Software,"$34,060,000 ",acquired,ESP,medium,2,23,2
Chemicals|Distribution|Life Sciences|Marketplaces|Sales and Marketing,"$80,000,000 ",acquired,IRL,medium,2,22,2
Pharmaceuticals,"$57,000,000 ",acquired,CAN,medium,2,3,2
Health Care,"$60,680,000 ",ipo,CHE,medium,2,4,4
Information Technology,"$29,000,000 ",acquired,FRA,medium,2,5,2
Manufacturing,"$40,000,000 ",closed,CAN,medium,2,3,3
Media,"$68,903,320 ",closed,CHE,medium,2,4,3
Mobile|Wireless,"$60,900,000 ",acquired,CAN,medium,2,3,2
Retail,"$26,499,973 ",closed,BRA,medium,2,8,3
Mobile,"$39,000,000 ",acquired,CAN,medium,2,3,2
Software|Television,"$26,500,000 ",acquired,ISR,medium,2,6,2
Enterprise Software,"$61,200,000 ",acquired,TUR,medium,2,37,2
Apps|Audio|Consumer Electronics|Media|Networking|Software,"$82,800,000 ",acquired,CHE,medium,2,4,2
Clean Technology,"$62,125,000 ",closed,CAN,medium,2,3,3
Financial Services,"$32,000,000 ",ipo,CAN,medium,2,3,4
Health and Wellness,"$72,658,074 ",closed,CAN,medium,2,3,3
Business Development|Data Integration|PaaS|SaaS|Software,"$80,000,000 ",acquired,NLD,medium,2,14,2
Web Hosting,"$89,500,000 ",acquired,DEU,medium,2,18,2
Consulting,"$100,000,000 ",acquired,BRA,medium,2,8,2
Advertising,"$63,360,000 ",ipo,FRA,medium,2,5,4
Cloud Computing|Enterprise Software|Finance|News|Online Scheduling|Video on Demand,"$40,000,000 ",acquired,CAN,medium,2,3,2
Analytics|Data Mining|Health Care|Health Diagnostics|Image Recognition,"$33,272,398 ",acquired,DEU,medium,2,18,2
Semiconductors,"$57,358,050 ",acquired,FRA,medium,2,5,2
Clean Technology,"$46,941,951 ",ipo,CAN,medium,2,3,4
Clean Technology,"$36,893,203 ",acquired,CAN,medium,2,3,2
Web Hosting,"$34,674,740 ",ipo,CAN,medium,2,3,4
Online Shopping,"$30,000,000.00 ",closed,RUS,medium,2,20,3
Email Marketing|Software,"$87,168,000 ",acquired,DEU,medium,2,18,2
Biotechnology|Health Care,"$27,600,000 ",ipo,DNK,medium,2,19,4
Hardware + Software,"$49,463,731 ",ipo,FRA,medium,2,5,4
Mobile,"$31,965,510 ",closed,NLD,medium,2,14,3
Manufacturing,"$100,000,000 ",acquired,JPN,medium,2,10,2
Biotechnology|Health Care,"$80,600,000 ",acquired,CHE,medium,2,4,2
Internet|Mobile|Service Providers|Telecommunications|Wireless,"$40,000,000.00 ",closed,RUS,medium,2,20,3
E-Commerce,"$41,600,000.00 ",acquired,THA,medium,2,55,2
Enterprises|Financial Services|Health and Wellness|Mobile|Web Hosting|Wholesale,"$88,205,645 ",ipo,DEU,medium,2,18,4
Mobile|Web Development,"$35,500,000 ",closed,ISR,medium,2,6,3
Storage,"$35,000,000 ",acquired,ISR,medium,2,6,2
Curated Web,"$49,800,797 ",closed,FRA,medium,2,5,3
Finance|FinTech,"$35,000,000.00 ",closed,IND,medium,2,11,3
Security,"$31,000,000 ",acquired,CAN,medium,2,3,2
Health and Wellness,"$27,739,937 ",acquired,DNK,medium,2,19,2
Pharmaceuticals,"$60,000,000 ",ipo,ISR,medium,2,6,4
Networking|Private Social Networking|Social Media,"$48,500,000 ",acquired,MYS,medium,2,31,2
Developer APIs|Email|Facebook Applications|Messaging|Mobile|Search|Twitter Applications|VoIP|Wireless,"$30,000,000 ",acquired,ISR,medium,2,6,2
Building Products|Manufacturing|Service Providers,"$30,000,000 ",closed,TWN,medium,2,53,3
Games,"$80,000,000 ",ipo,KOR,medium,2,21,4
Clean Technology,"$63,500,000 ",closed,CAN,medium,2,3,3
Development Platforms,"$30,675,796 ",ipo,JPN,medium,2,10,4
Contests|Crowdsourcing|Curated Web|Freelancers|Outsourcing,"$56,409,796.82 ",ipo,AUS,medium,2,7,4
Networking|Semiconductors|Telecommunications|Wireless,"$31,000,000 ",acquired,ESP,medium,2,23,2
Big Data|Cloud Computing|Content|Design|E-Commerce|Game|Mobile|Mobile Social|Software,"$28,000,000.00 ",ipo,ARG,medium,2,27,4
E-Commerce|Online Shopping|Retail,"$65,000,000 ",closed,IND,medium,2,11,3
Content|Enterprise Software|Services,"$30,000,000 ",acquired,CAN,medium,2,3,2
Finance|FinTech,"$33,458,281 ",closed,DNK,medium,2,19,3
Software,"$60,000,000 ",acquired,IND,medium,2,11,2
Software|Technology,"$100,000,000 ",acquired,IND,medium,2,11,2
Mobile,"$26,000,000 ",ipo,IND,medium,2,11,4
Software,"$94,734,880 ",ipo,FRA,medium,2,5,4
Web Hosting,"$79,000,000 ",ipo,ISR,medium,2,6,4
Software,"$46,000,000 ",closed,ESP,medium,2,23,3
Data Centers|Networking|Web Hosting,"$33,521,971 ",acquired,CAN,medium,2,3,2
Beauty|Fashion|Jewelry|Online Shopping|Shoes|Toys,"$27,500,000 ",ipo,IND,medium,2,11,4
Mobile,"$29,000,000 ",closed,DEU,medium,2,18,3
Bio-Pharm|Pharmaceuticals|Technology,"$58,131,359 ",acquired,DEU,medium,2,18,2
Local Search|Search,"$67,000,000 ",closed,IND,medium,2,11,3
Shipping|Shopping,"$59,926,327 ",acquired,BEL,medium,2,12,2
E-Commerce|News|Textbooks,"$78,812,455 ",acquired,CAN,medium,2,3,2
Manufacturing,"$28,680,536 ",closed,FRA,medium,2,5,3
Hardware + Software,"$32,408,800 ",acquired,NLD,medium,2,14,2
Public Relations,"$43,956,298 ",closed,CAN,medium,2,3,3
Fitness|Health and Wellness|Online Shopping,"$93,000,000 ",closed,CAN,medium,2,3,3
Health and Wellness|Medical|Medical Devices,"$35,000,000 ",ipo,IRL,medium,2,22,4
Transportation|Travel,"$28,000,000 ",ipo,IND,medium,2,11,4
Health Care,"$26,706,296 ",ipo,ISR,medium,2,6,4
Web Hosting,"$54,000,000 ",acquired,CAN,medium,2,3,2
Clean Technology,"$32,540,000 ",closed,NOR,medium,2,25,3
Mobile|Wireless,"$85,000,000 ",closed,ISR,medium,2,6,3
Hardware + Software,"$29,468,580 ",acquired,FRA,medium,2,5,2
E-Commerce|Social Media,"$26,600,000 ",closed,IDN,medium,2,44,3
Semiconductors,"$91,004,842 ",closed,SWE,medium,2,15,3
Gps|Semiconductors,"$60,388,934 ",closed,CHE,medium,2,4,3
Software,"$41,874,461 ",acquired,FRA,medium,2,5,2
Hardware + Software,"$28,701,486 ",ipo,SWE,medium,2,15,4
Hardware + Software,"$25,848,302 ",closed,CAN,medium,2,3,3
Web Hosting,"$36,000,000 ",acquired,IND,medium,2,11,2
Finance,"$56,428,000 ",acquired,NLD,medium,2,14,2
Advertising Networks|Celebrity|Content|Crowdsourcing|Curated Web|Journalism|News|Photography|Services|Video,"$28,124,112 ",ipo,FRA,medium,2,5,4
Health Diagnostics|Messaging,"$32,585,933.89 ",ipo,FIN,medium,2,24,4
Clean Technology,"$32,466,630 ",acquired,DEU,medium,2,18,2
Enterprise Software,"$34,000,000 ",acquired,ESP,medium,2,23,2
Clean Technology,"$39,700,000 ",closed,CAN,medium,2,3,3
Semiconductors,"$64,344,698 ",closed,CAN,medium,2,3,3
Collaboration|Software|Virtual Workforces,"$37,800,000 ",closed,DEU,medium,2,18,3
Information Services|Information Technology|Software,"$100,000,000 ",ipo,CAN,medium,2,3,4
Security,"$28,765,834 ",ipo,ISR,medium,2,6,4
Software,"$34,000,000 ",acquired,CAN,medium,2,3,2
Internet|Software,"$59,514,143 ",acquired,SWE,medium,2,15,2
Clean Technology,"$26,500,000.00 ",acquired,ISR,medium,2,6,2
Broadcasting,"$50,326,957 ",acquired,DEU,medium,2,18,2
Internet Marketing|Real Estate|Services,"$70,599,033 ",closed,FRA,medium,2,5,3
3D|Hardware|Hardware + Software|Sensors,"$29,400,000 ",acquired,ISR,medium,2,6,2
Biotechnology|Health Diagnostics,"$25,100,000 ",ipo,CAN,medium,2,3,4
Biotechnology|Health Care|Medical|Therapeutics,"$73,272,800 ",acquired,NLD,medium,2,14,2
Software,"$75,000,000 ",ipo,CAN,medium,2,3,4
Communications Infrastructure,"$25,329,104 ",ipo,ISR,medium,2,6,4
Financial Services|Infrastructure|Investment Management|Telecommunications,"$100,000,000 ",closed,RUS,medium,2,20,3
Real Estate,"$31,000,000 ",ipo,IND,medium,2,11,4
Cable|Mobile|Public Relations|Service Providers|Wireless,"$33,000,000 ",ipo,CAN,medium,2,3,4
Health Care|Life Sciences|Medical|Medical Devices,"$55,004,618 ",acquired,DEU,medium,2,18,2
Public Relations,"$96,250,000 ",acquired,MEX,medium,2,26,2
Information Security|SaaS|Security,"$28,500,000 ",acquired,JPN,medium,2,10,2
Mobile|Sports,"$54,338,764 ",ipo,CAN,medium,2,3,4
Security|Storage|Surveys,"$39,422,003 ",acquired,SWE,medium,2,15,2
Semiconductors,"$81,880,403 ",ipo,FRA,medium,2,5,4
Semiconductors,"$28,500,000 ",acquired,CAN,medium,2,3,2
Messaging|Mobile|Software|Video Conferencing|VoIP,"$76,805,032 ",acquired,LUX,medium,2,52,2
Clean Technology|Solar,"$26,590,000.00 ",closed,FRA,medium,2,5,3
Clean Technology|Renewable Energies|Solar,"$85,000,000 ",ipo,ISR,medium,2,6,4
Online Shopping,"$50,000,000 ",closed,RUS,medium,2,20,3
Mobile,"$45,520,000 ",acquired,FRA,medium,2,5,2
Collaboration|Software,"$36,250,000 ",closed,ISR,medium,2,6,3
Facebook Applications|Social Media Management|Social Media Marketing|Software,"$28,300,000 ",closed,CAN,medium,2,3,3
Mobile|Public Relations,"$27,460,000 ",acquired,ARE,medium,2,36,2
Automotive|Transportation,"$44,000,000 ",acquired,IND,medium,2,11,2
Communications Infrastructure|Wireless,"$25,500,000 ",ipo,ITA,medium,2,17,4
Finance,"$90,000,000 ",closed,RUS,medium,2,20,3
Health and Wellness,"$92,043,583 ",ipo,CAN,medium,2,3,4
Hardware + Software|Health Diagnostics,"$71,779,200 ",ipo,SWE,medium,2,15,4
Semiconductors,"$95,000,000 ",ipo,ISR,medium,2,6,4
Biotechnology|Health Care,"$78,000,000 ",ipo,NLD,medium,2,14,4
Enterprise Software,"$35,000,000 ",acquired,CAN,medium,2,3,2
Security,"$65,500,000 ",closed,CAN,medium,2,3,3
Corporate Training,"$74,000,000 ",ipo,AUS,medium,2,7,4
Mobile,"$48,700,000 ",ipo,AUS,medium,2,7,4
Semiconductors,"$55,000,000 ",acquired,ISR,medium,2,6,2
Babies|E-Commerce|Shopping,"$92,275,758 ",ipo,DEU,medium,2,18,4
Semiconductors,"$55,833,663 ",closed,ISR,medium,2,6,3
Curated Web|Design|Internet|Software|Web Design|Web Tools,"$58,500,000 ",ipo,ISR,medium,2,6,4
Analytics|Financial Services|Governments|Law Enforcement,"$58,875,383 ",ipo,NZL,medium,2,13,4
E-Commerce|Hospitality|Service Providers,"$44,000,000 ",acquired,TUR,medium,2,37,2
Advertising|MicroBlogging|Mobile|Telecommunications,"$44,208,000 ",closed,ITA,medium,2,17,3
Web Hosting,"$31,500,000 ",closed,CAN,medium,2,3,3
Mobile,"$165,000,000 ",operating,NZL,high,3,13,1
Advertising|Digital Media|Education|Media|News|Publishing,"$422,000,000 ",operating,BRA,high,3,8,1
Consumer Electronics|Hardware + Software,"$150,594,138 ",operating,TWN,high,3,53,1
Internet Service Providers|Networking,"$500,000,000 ",operating,IND,high,3,11,1
Payments,"$266,000,000 ",operating,NLD,high,3,14,1
E-Commerce,"$120,000,000 ",operating,NLD,high,3,14,1
Clean Technology,"$144,000,000 ",operating,PHL,high,3,33,1
Travel,"$412,000,000 ",operating,ITA,high,3,17,1
Semiconductors,"$124,000,000 ",operating,ISR,high,3,6,1
Automotive|E-Commerce|Internet|Mobile|Mobile Commerce|Public Transportation|Transportation,"$1,176,830,000 ",operating,IND,high,3,11,1
Collaboration|Enterprise Software|Web Tools,"$210,000,000 ",operating,AUS,high,3,7,1
Cars|Consumers|Services|Trading,"$117,600,000 ",operating,DEU,high,3,18,1
Finance,"$198,177,363 ",operating,DEU,high,3,18,1
Hardware + Software,"$150,000,000 ",operating,IND,high,3,11,1
Clean Technology,"$111,900,000 ",operating,NLD,high,3,14,1
Mobile,"$190,000,000 ",operating,MYS,high,3,31,1
Marketplaces|Services|Supply Chain Management,"$101,000,000 ",operating,RUS,high,3,20,1
Fashion|Online Shopping|Shopping,"$248,000,000 ",operating,DEU,high,3,18,1
FreetoPlay Gaming|Game|Games|MMO Games|Publishing,"$460,488,000 ",operating,DEU,high,3,18,1
Fashion,"$382,106,890 ",operating,AUS,high,3,7,1
Collaborative Consumption|Peer-to-Peer|Transportation|Travel,"$336,521,944 ",operating,FRA,high,3,5,1
Clean Technology,"$150,000,000 ",operating,CAN,high,3,3,1
Advertising|App Marketing|Messaging|Weddings,"$107,764,700 ",operating,FIN,high,3,24,1
E-Commerce,"$112,214,350.00 ",operating,CAN,high,3,3,1
Energy|Environmental Innovation|Renewable Energies|Solar,"$125,000,000 ",operating,IND,high,3,11,1
Accounting|Android|Chat|CRM|Enterprise Software|Home & Garden|iPhone|Mobile|Sales and Marketing|Security|Software|Tablets,"$173,000,000 ",operating,MYS,high,3,31,1
Clean Technology,"$120,000,000 ",operating,CAN,high,3,3,1
Banking,"$158,000,000 ",operating,PHL,high,3,33,1
Networking|Public Relations,"$120,000,000.00 ",operating,ISR,high,3,6,1
Distribution|Retail|Shopping,"$373,570,000 ",operating,MEX,high,3,26,1
Clean Technology,"$146,769,846 ",operating,MEX,high,3,26,1
